filename,question_number,topic,confidence
0607_w23_qp_21.json,4(b),exponents and surds,high
0607_w23_qp_21.json,4(c),inequalities,high
0607_w23_qp_21.json,4(d),topics in arithmetic,high
0607_w23_qp_21.json,5,solving linear equations,high
0607_w23_qp_21.json,6,sequences,high
0607_w23_qp_21.json,7(a),topics in arithmetic,high
0607_w23_qp_21.json,7(b),solving linear equations,high
0607_w23_qp_21.json,8,Pythagoras,high
0607_w23_qp_21.json,9,probability,high
0607_w23_qp_21.json,10,exponents and surds,high
0607_w23_qp_21.json,11,mensuration,high
0607_w23_qp_21.json,12,circle theorems,high
0607_w23_qp_21.json,13,variation and proportion,high
0607_w23_qp_21.json,14,straight lines,high
0607_w23_qp_21.json,15,exponents and surds,high
0607_w23_qp_21.json,16,logarithms,high
0607_w23_qp_22.json,1,topics in arithmetic,high
0607_w23_qp_22.json,2,topics in arithmetic,high
0607_w23_qp_22.json,3,solving linear equations,high
0607_w23_qp_22.json,4,topics in arithmetic,high
0607_w23_qp_22.json,5(a),statistics,high
0607_w23_qp_22.json,5(b),statistics,high
0607_w23_qp_22.json,6(a),topics in arithmetic,high
0607_w23_qp_22.json,6(b),topics in arithmetic,high
0607_w23_qp_22.json,7,exponents and surds,high
0607_w23_qp_22.json,8,topics in arithmetic,high
0607_w23_qp_22.json,9,expanding and factorising,high
0607_w23_qp_22.json,10(a),straight lines,high
0607_w23_qp_22.json,10(b),straight lines,high
0607_w23_qp_22.json,11(a),sets and Venn diagrams,high
0607_w23_qp_22.json,11(b),sets and Venn diagrams,high
0607_w23_qp_22.json,11(c),sets and Venn diagrams,high
0607_w23_qp_22.json,12,solving quadratic equations,high
0607_w23_qp_22.json,13,vectors,high
0607_w23_qp_22.json,14,solving linear equations,high
0607_w23_qp_22.json,15(a),functions,high
0607_w23_qp_22.json,15(b),functions,high
0607_w23_qp_22.json,16(a),logarithms,high
0607_w23_qp_22.json,16(b),logarithms,high
0607_w23_qp_23.json,1(a),topics in arithmetic,high
0607_w23_qp_23.json,1(b),topics in arithmetic,high
0607_w23_qp_23.json,2,angles,high
0607_w23_qp_23.json,3,topics in arithmetic,high
0607_w23_qp_23.json,4(a),inequalities,high
0607_w23_qp_23.json,4(b),inequalities,high
0607_w23_qp_23.json,5(a),statistics,high
0607_w23_qp_23.json,5(b),statistics,high
0607_w23_qp_23.json,6,angles,high
0607_w23_qp_23.json,7,exponents and surds,high
0607_w23_qp_23.json,8(a),sequences,high
0607_w23_qp_23.json,8(b),sequences,high
0607_w23_qp_23.json,9,similarity,high
0607_w23_qp_23.json,10(a),circle theorems,high
0607_w23_qp_23.json,10(b),circle theorems,high
0607_w23_qp_23.json,10(c),circle theorems,high
0607_w23_qp_23.json,11,expanding and factorising,high
0607_w23_qp_23.json,12,variation and proportion,high
0607_w23_qp_23.json,13,mensuration,high
0607_w23_qp_23.json,14,logarithms,high
0607_w23_qp_23.json,15,expanding and factorising,high
0607_w23_qp_41.json,1(a),topics in arithmetic,high
0607_w23_qp_41.json,1(b),topics in arithmetic,high
0607_w23_qp_41.json,1(c),topics in arithmetic,high
0607_w23_qp_41.json,1(d)(i),topics in arithmetic,high
0607_w23_qp_41.json,1(d)(ii),logarithms,medium
0607_w23_qp_41.json,2(a),functions,high
0607_w23_qp_41.json,2(b),functions,high
0607_w23_qp_41.json,2(c),functions,high
0607_w23_qp_41.json,2(d),functions,high
0607_w23_qp_41.json,2(e),functions,high
0607_w23_qp_41.json,3(a)(i),statistics,high
0607_w23_qp_41.json,3(a)(ii),statistics,high
0607_w23_qp_41.json,3(a)(iii),statistics,high
0607_w23_qp_41.json,3(b),statistics,high
0607_w23_qp_41.json,3(c),statistics,high
0607_w23_qp_41.json,4(a)(i),vectors,high
0607_w23_qp_41.json,4(a)(ii),vectors,high
0607_w23_qp_41.json,4(a)(iii),vectors,high
0607_w23_qp_41.json,4(b),vectors,high
0607_w23_qp_41.json,4(c)(i),transformations,high
0607_w23_qp_41.json,4(c)(ii),transformations,high
0607_w23_qp_41.json,4(c)(iii),transformations,high
0607_w23_qp_41.json,4(c)(iv),transformations,high
0607_w23_qp_41.json,5(a),functions,high
0607_w23_qp_41.json,5(b)(i),functions,high
0607_w23_qp_41.json,5(b)(ii),functions,high
0607_w23_qp_41.json,5(c),functions,high
0607_w23_qp_41.json,5(d),functions,high
0607_w23_qp_41.json,5(e),functions,high
0607_w23_qp_41.json,5(f),functions,high
0607_w23_qp_41.json,6(a),topics in arithmetic,high
0607_w23_qp_41.json,6(b),topics in arithmetic,high
0607_w23_qp_41.json,6(c)(i),exponents and surds,high
0607_w23_qp_41.json,6(c)(ii),exponents and surds,high
0607_w23_qp_41.json,7(a),solving linear equations,high
0607_w23_qp_41.json,7(b)(i),solving quadratic equations,high
0607_w23_qp_41.json,7(b)(ii),solving quadratic equations,high
0607_w23_qp_41.json,7(b)(iii),solving quadratic equations,high
0607_w23_qp_41.json,8(a),mensuration,high
0607_w23_qp_41.json,8(b),mensuration,high
0607_w23_qp_41.json,8(c),mensuration,high
0607_w23_qp_41.json,8(d),similarity,high
0607_w23_qp_41.json,9(a),probability,high
0607_w23_qp_41.json,9(b),probability,high
0607_w23_qp_41.json,9(c),probability,high
0607_w23_qp_41.json,9(d),probability,high
0607_w23_qp_41.json,10(a)(i),expanding and factorising,high
0607_w23_qp_41.json,10(a)(ii),expanding and factorising,high
0607_w23_qp_41.json,10(b),expanding and factorising,high
0607_w23_qp_41.json,10(c),expanding and factorising,high
0607_w23_qp_41.json,11(a),trigonometry,high
0607_w23_qp_41.json,11(b),trigonometry,high
0607_w23_qp_41.json,11(c),trigonometry,high
0607_w23_qp_41.json,11(d),circle theorems,high
0607_w23_qp_42.json,1(a),transformations,high
0607_w23_qp_42.json,1(b),transformations,high
0607_w23_qp_42.json,1(c),transformations,high
0607_w23_qp_42.json,1(d),transformations,high
0607_w23_qp_42.json,2(a)(i),functions,high
0607_w23_qp_42.json,2(a)(ii),functions,high
0607_w23_qp_42.json,2(b),functions,high
0607_w23_qp_42.json,2(c),functions,high
0607_w23_qp_42.json,2(d),functions,high
0607_w23_qp_42.json,2(e),functions,high
0607_w23_qp_42.json,3(a),variation and proportion,high
0607_w23_qp_42.json,3(b),variation and proportion,high
0607_w23_qp_42.json,3(c),variation and proportion,high
0607_w23_qp_42.json,4(a)(i),statistics,high
0607_w23_qp_42.json,4(a)(ii),statistics,high
0607_w23_qp_42.json,4(a)(iii),straight lines,high
0607_w23_qp_42.json,4(a)(iv),straight lines,high
0607_w23_qp_42.json,4(b),topics in arithmetic,high
0607_w23_qp_42.json,4(c),statistics,high
0607_w23_qp_42.json,5(a)(i),straight lines,high
0607_w23_qp_42.json,5(a)(ii),inequalities,high
0607_w23_qp_42.json,5(b)(i),functions,high
0607_w23_qp_42.json,5(b)(ii),functions,high
0607_w23_qp_42.json,5(b)(iii),functions,high
0607_w23_qp_42.json,5(b)(iv),functions,high
0607_w23_qp_42.json,5(b)(v),functions,high
0607_w23_qp_42.json,6(a)(i),angles,high
0607_w23_qp_42.json,6(a)(ii)(a),topics in arithmetic,high
0607_w23_qp_42.json,6(a)(ii)(b),topics in arithmetic,high
0607_w23_qp_42.json,6(b),topics in arithmetic,high
0607_w23_qp_42.json,7(a),trigonometry,high
0607_w23_qp_42.json,7(b),trigonometry,high
0607_w23_qp_42.json,7(c),trigonometry,high
0607_w23_qp_42.json,8(a)(i),Pythagoras,high
0607_w23_qp_42.json,8(a)(ii),Pythagoras,high
0607_w23_qp_42.json,8(a)(iii),trigonometry,high
0607_w23_qp_42.json,8(b)(i),mensuration,high
0607_w23_qp_42.json,8(b)(ii),mensuration,high
0607_w23_qp_42.json,9(a)(i),probability,high
0607_w23_qp_42.json,9(a)(ii),probability,high
0607_w23_qp_42.json,9(b)(i),solving linear equations,high
0607_w23_qp_42.json,9(b)(ii)(a),solving linear equations,high
0607_w23_qp_42.json,9(b)(ii)(b),simultaneous equations,high
0607_w23_qp_42.json,10(a),circle theorems,high
0607_w23_qp_42.json,10(b),circle theorems,high
0607_w23_qp_42.json,10(c)(i),trigonometry,high
0607_w23_qp_42.json,10(c)(ii),mensuration,high
0607_w23_qp_42.json,11(a),exponents and surds,high
0607_w23_qp_42.json,11(b),logarithms,high
0607_w23_qp_42.json,11(c)(i),expanding and factorising,high
0607_w23_qp_42.json,11(c)(ii),solving quadratic equations,high
0607_w23_qp_43.json,1(a),topics in arithmetic,high
0607_w23_qp_43.json,1(b),topics in arithmetic,high
0607_w23_qp_43.json,1(c),topics in arithmetic,high
0607_w23_qp_43.json,2(a)(i),statistics,high
0607_w23_qp_43.json,2(a)(ii),statistics,high
0607_w23_qp_43.json,2(a)(iii),statistics,high
0607_w23_qp_43.json,2(a)(iv),statistics,high
0607_w23_qp_43.json,2(a)(v),statistics,high
0607_w23_qp_43.json,2(b),statistics,high
0607_w23_qp_43.json,3(a),transformations,high
0607_w23_qp_43.json,3(b),transformations,high
0607_w23_qp_43.json,3(c)(i),transformations,high
0607_w23_qp_43.json,3(c)(ii),transformations,high
0607_w23_qp_43.json,4(a),functions,high
0607_w23_qp_43.json,4(b),solving quadratic equations,medium
0607_w23_qp_43.json,4(c),functions,high
0607_w23_qp_43.json,4(d),functions,high
0607_w23_qp_43.json,5(a),topics in arithmetic,high
0607_w23_qp_43.json,5(b),topics in arithmetic,high
0607_w23_qp_43.json,5(c),logarithms,medium
0607_w23_qp_43.json,6(a)(i),mensuration,high
0607_w23_qp_43.json,6(a)(ii),Pythagoras,high
0607_w23_qp_43.json,6(b)(i),similarity,high
0607_w23_qp_43.json,6(b)(ii),mensuration,high
0607_w23_qp_43.json,7(a)(i),statistics,high
0607_w23_qp_43.json,7(a)(ii),statistics,high
0607_w23_qp_43.json,7(b),statistics,high
0607_w23_qp_43.json,7(c),statistics,high
0607_w23_qp_43.json,7(d),statistics,high
0607_w23_qp_43.json,8(a),solving linear equations,high
0607_w23_qp_43.json,8(b)(i),solving linear equations,high
0607_w23_qp_43.json,8(b)(ii),solving linear equations,high
0607_w23_qp_43.json,8(c),solving quadratic equations,high
0607_w23_qp_43.json,8(d),solving linear equations,high
0607_w23_qp_43.json,8(e),expanding and factorising,high
0607_w23_qp_43.json,9(a),sets and Venn diagrams,high
0607_w23_qp_43.json,9(b)(i),sets and Venn diagrams,high
0607_w23_qp_43.json,9(b)(ii),probability,high
0607_w23_qp_43.json,9(b)(iii),probability,high
0607_w23_qp_43.json,9(b)(iv),probability,high
0607_w23_qp_43.json,10(a)(i),functions,high
0607_w23_qp_43.json,10(a)(ii),functions,high
0607_w23_qp_43.json,10(a)(iii),functions,high
0607_w23_qp_43.json,10(a)(iv),functions,high
0607_w23_qp_43.json,10(b)(i),functions,high
0607_w23_qp_43.json,10(b)(ii),functions,high
0607_w23_qp_43.json,10(b)(iii),functions,high
0607_w23_qp_43.json,10(b)(iv),functions,high
0607_w23_qp_43.json,11(a),trigonometry,high
0607_w23_qp_43.json,11(b)(i),trigonometry,high
0607_w23_qp_43.json,11(b)(ii),trigonometry,high
0607_w23_qp_43.json,12(a)(i),straight lines,high
0607_w23_qp_43.json,12(a)(ii),straight lines,high
0607_w23_qp_43.json,12(b),straight lines,high
0607_w24_qp_21.json,1,topics in arithmetic,high
0607_w24_qp_21.json,2(a),topics in arithmetic,high
0607_w24_qp_21.json,2(b),topics in arithmetic,high
0607_w24_qp_21.json,3(a),statistics,high
0607_w24_qp_21.json,3(b),statistics,high
0607_w24_qp_21.json,4,expanding and factorising,high
0607_w24_qp_21.json,5,exponents and surds,high
0607_w24_qp_21.json,6,angles,high
0607_w24_qp_21.json,7,variation and proportion,high
0607_w24_qp_21.json,8(a),expanding and factorising,high
0607_w24_qp_21.json,8(b),expanding and factorising,high
0607_w24_qp_21.json,9(a),topics in arithmetic,high
0607_w24_qp_21.json,9(b),topics in arithmetic,high
0607_w24_qp_21.json,10(a),circle theorems,high
0607_w24_qp_21.json,10(b),circle theorems,high
0607_w24_qp_21.json,10(c),circle theorems,high
0607_w24_qp_21.json,11(a),exponents and surds,high
0607_w24_qp_21.json,11(b),exponents and surds,high
0607_w24_qp_21.json,12(a),probability,high
0607_w24_qp_21.json,12(b),probability,high
0607_w24_qp_21.json,13,straight lines,high
0607_w24_qp_21.json,14,expanding and factorising,high
0607_w24_qp_22.json,1,topics in arithmetic,high
0607_w24_qp_22.json,2,topics in arithmetic,high
0607_w24_qp_22.json,3,expanding and factorising,high
0607_w24_qp_22.json,4,topics in arithmetic,high
0607_w24_qp_22.json,5,expanding and factorising,high
0607_w24_qp_22.json,6(a),topics in arithmetic,high
0607_w24_qp_22.json,6(b),topics in arithmetic,high
0607_w24_qp_22.json,7(a),statistics,high
0607_w24_qp_22.json,7(b),statistics,high
0607_w24_qp_22.json,7(c),statistics,high
0607_w24_qp_22.json,8,topics in arithmetic,high
0607_w24_qp_22.json,9,angles,high
0607_w24_qp_22.json,10,statistics,high
0607_w24_qp_22.json,11,exponents and surds,high
0607_w24_qp_22.json,12(a),circle theorems,high
0607_w24_qp_22.json,12(b),circle theorems,high
0607_w24_qp_22.json,13,exponents and surds,high
0607_w24_qp_22.json,14,similarity,high
0607_w24_qp_22.json,15,expanding and factorising,high
0607_w24_qp_22.json,16,variation and proportion,high
0607_w24_qp_22.json,17,trigonometry,high
0607_w24_qp_22.json,18,logarithms,high
0607_w24_qp_23.json,1(a),transformations,high
0607_w24_qp_23.json,1(b),transformations,high
0607_w24_qp_23.json,2,topics in arithmetic,high
0607_w24_qp_23.json,3,topics in arithmetic,high
0607_w24_qp_23.json,4,solving linear equations,high
0607_w24_qp_23.json,5(a),topics in arithmetic,high
0607_w24_qp_23.json,5(b),topics in arithmetic,high
0607_w24_qp_23.json,6(a),angles,high
0607_w24_qp_23.json,6(b),angles,high
0607_w24_qp_23.json,7,solving quadratic equations,high
0607_w24_qp_23.json,8,exponents and surds,high
0607_w24_qp_23.json,9,circle theorems,high
0607_w24_qp_23.json,10,solving linear equations,high
0607_w24_qp_23.json,11(a),probability,high
0607_w24_qp_23.json,11(b),probability,high
0607_w24_qp_23.json,11(c),probability,high
0607_w24_qp_23.json,12(a),exponents and surds,high
0607_w24_qp_23.json,12(b),exponents and surds,high
0607_w24_qp_23.json,13,expanding and factorising,high
0607_w24_qp_23.json,14(a),logarithms,high
0607_w24_qp_23.json,14(b),logarithms,high
0607_w24_qp_23.json,15,solving quadratic equations,high
0607_w24_qp_41.json,1(a)(i),solving linear equations,high
0607_w24_qp_41.json,1(a)(ii),solving linear equations,high
0607_w24_qp_41.json,1(a)(iii),solving linear equations,high
0607_w24_qp_41.json,1(b),solving quadratic equations,high
0607_w24_qp_41.json,2(a)(i),topics in arithmetic,high
0607_w24_qp_41.json,2(a)(ii),topics in arithmetic,high
0607_w24_qp_41.json,2(a)(iii),topics in arithmetic,high
0607_w24_qp_41.json,2(b),topics in arithmetic,high
0607_w24_qp_41.json,2(c)(i),topics in arithmetic,high
0607_w24_qp_41.json,2(c)(ii),topics in arithmetic,high
0607_w24_qp_41.json,2(d),topics in arithmetic,high
0607_w24_qp_41.json,3(a)(i),statistics,high
0607_w24_qp_41.json,3(a)(ii),statistics,high
0607_w24_qp_41.json,3(b),statistics,high
0607_w24_qp_41.json,3(c)(i),straight lines,high
0607_w24_qp_41.json,3(c)(ii),straight lines,high
0607_w24_qp_41.json,3(c)(iii),statistics,high
0607_w24_qp_41.json,4(a)(i),topics in arithmetic,high
0607_w24_qp_41.json,4(a)(ii),topics in arithmetic,high
0607_w24_qp_41.json,4(a)(iii),topics in arithmetic,high
0607_w24_qp_41.json,4(b)(i),topics in arithmetic,high
0607_w24_qp_41.json,4(b)(ii),topics in arithmetic,high
0607_w24_qp_41.json,4(c),topics in arithmetic,high
0607_w24_qp_41.json,4(d),topics in arithmetic,high
0607_w24_qp_41.json,5(a),trigonometry,high
0607_w24_qp_41.json,5(b),trigonometry,high
0607_w24_qp_41.json,5(c),trigonometry,high
0607_w24_qp_41.json,5(d),trigonometry,high
0607_w24_qp_41.json,6(a)(i),transformations,high
0607_w24_qp_41.json,6(a)(ii),transformations,high
0607_w24_qp_41.json,6(a)(iii),transformations,high
0607_w24_qp_41.json,6(b)(i),transformations,high
0607_w24_qp_41.json,6(b)(ii),transformations,high
0607_w24_qp_41.json,7(a)(i),sets and Venn diagrams,high
0607_w24_qp_41.json,7(a)(ii),sets and Venn diagrams,high
0607_w24_qp_41.json,7(a)(iii)(a),sets and Venn diagrams,high
0607_w24_qp_41.json,7(a)(iii)(b),sets and Venn diagrams,high
0607_w24_qp_41.json,7(b),probability,high
0607_w24_qp_41.json,8(a),sequences,high
0607_w24_qp_41.json,8(b),sequences,high
0607_w24_qp_41.json,8(c),sequences,high
0607_w24_qp_41.json,8(d),sequences,high
0607_w24_qp_41.json,9(a),functions,high
0607_w24_qp_41.json,9(b),functions,high
0607_w24_qp_41.json,9(c),functions,high
0607_w24_qp_41.json,9(d),functions,high
0607_w24_qp_41.json,9(e),inequalities,high
0607_w24_qp_41.json,10(a),mensuration,high
0607_w24_qp_41.json,10(b),mensuration,high
0607_w24_qp_41.json,10(c)(i),similarity,high
0607_w24_qp_41.json,10(c)(ii),similarity,high
0607_w24_qp_41.json,11(a),logarithms,high
0607_w24_qp_41.json,11(b),functions,high
0607_w24_qp_42.json,1(a),straight lines,high
0607_w24_qp_42.json,1(b)(i),vectors,high
0607_w24_qp_42.json,1(b)(ii),straight lines,high
0607_w24_qp_42.json,1(c),vectors,high
0607_w24_qp_42.json,1(d),straight lines,high
0607_w24_qp_42.json,2(a),functions,high
0607_w24_qp_42.json,2(b),functions,high
0607_w24_qp_42.json,2(c),functions,high
0607_w24_qp_42.json,2(d)(i),functions,high
0607_w24_qp_42.json,2(d)(ii),inequalities,high
0607_w24_qp_42.json,3(a),topics in arithmetic,high
0607_w24_qp_42.json,3(b),topics in arithmetic,high
0607_w24_qp_42.json,3(c),topics in arithmetic,high
0607_w24_qp_42.json,3(d),topics in arithmetic,high
0607_w24_qp_42.json,4(a)(i),mensuration,high
0607_w24_qp_42.json,4(a)(ii),mensuration,high
0607_w24_qp_42.json,4(b),mensuration,high
0607_w24_qp_42.json,5(a)(i),solving linear equations,high
0607_w24_qp_42.json,5(a)(ii),solving linear equations,high
0607_w24_qp_42.json,5(b),sequences,high
0607_w24_qp_42.json,6(a)(i),transformations,high
0607_w24_qp_42.json,6(a)(ii),transformations,high
0607_w24_qp_42.json,6(b),transformations,high
0607_w24_qp_42.json,7(a),inequalities,high
0607_w24_qp_42.json,7(b)(i),inequalities,high
0607_w24_qp_42.json,7(b)(ii),inequalities,high
0607_w24_qp_42.json,7(c),solving linear equations,high
0607_w24_qp_42.json,7(d)(i),expanding and factorising,high
0607_w24_qp_42.json,7(d)(ii),solving quadratic equations,high
0607_w24_qp_42.json,8(a),trigonometry,high
0607_w24_qp_42.json,8(b),trigonometry,high
0607_w24_qp_42.json,8(c),trigonometry,high
0607_w24_qp_42.json,8(d),trigonometry,high
0607_w24_qp_42.json,8(e),trigonometry,high
0607_w24_qp_42.json,9(a),functions,high
0607_w24_qp_42.json,9(b),functions,high
0607_w24_qp_42.json,9(c),functions,high
0607_w24_qp_42.json,9(d),functions,high
0607_w24_qp_42.json,9(e),functions,high
0607_w24_qp_42.json,9(f),expanding and factorising,high
0607_w24_qp_42.json,10(a)(i),statistics,high
0607_w24_qp_42.json,10(a)(ii),probability,high
0607_w24_qp_42.json,10(a)(iii),probability,high
0607_w24_qp_42.json,10(b)(i),sets and Venn diagrams,high
0607_w24_qp_42.json,10(b)(ii),sets and Venn diagrams,high
0607_w24_qp_42.json,10(b)(iii),sets and Venn diagrams,high
0607_w24_qp_42.json,10(b)(iv),probability,high
0607_w24_qp_42.json,11(a),exponents and surds,high
0607_w24_qp_42.json,11(b),exponents and surds,high
0607_w24_qp_42.json,11(c)(i),exponents and surds,high
0607_w24_qp_42.json,11(c)(ii),exponents and surds,high
0607_w24_qp_43.json,1(a),statistics,high
0607_w24_qp_43.json,1(b),statistics,high
0607_w24_qp_43.json,1(c),statistics,high
0607_w24_qp_43.json,1(d),statistics,high
0607_w24_qp_43.json,2(a),topics in arithmetic,high
0607_w24_qp_43.json,2(b),topics in arithmetic,high
0607_w24_qp_43.json,2(c),topics in arithmetic,high
0607_w24_qp_43.json,2(d),solving linear equations,high
0607_w24_qp_43.json,2(e)(i),topics in arithmetic,high
0607_w24_qp_43.json,2(e)(ii),logarithms,medium
0607_w24_qp_43.json,3(a)(i),straight lines,high
0607_w24_qp_43.json,3(a)(ii),straight lines,high
0607_w24_qp_43.json,3(a)(iii),straight lines,high
0607_w24_qp_43.json,3(b),straight lines,high
0607_w24_qp_43.json,4(a),functions,high
0607_w24_qp_43.json,4(b),functions,high
0607_w24_qp_43.json,4(c),functions,high
0607_w24_qp_43.json,4(d),functions,high
0607_w24_qp_43.json,4(e),inequalities,high
0607_w24_qp_43.json,5(a),transformations,high
0607_w24_qp_43.json,5(b)(i),transformations,high
0607_w24_qp_43.json,5(b)(ii),transformations,high
0607_w24_qp_43.json,5(c),transformations,high
0607_w24_qp_43.json,6(a),functions,high
0607_w24_qp_43.json,6(b),functions,high
0607_w24_qp_43.json,6(c),functions,high
